Partner ID,Tasks,Acceptance rate,Cancellation rate,Tasks not delivered,Partner Cancellation,Task Time,Interaction Rate,Contact Rate,Rating,Acceptance Rate Pass,Cancellation Rate Pass,Tasks Not Delivered Pass,Partner Cancellation Pass,Task Time Pass,Interaction Rate Pass,Contact Rate Pass,Rating Pass,Quality Score,Bucket
241567,9,90.91,0.0,0,0.0,37.86,33.33,33.33,4.63,True,True,True,True,True,True,False,False,80.0,Silver
241568,46,100.0,0.0,0,0.0,40.22,52.17,13.04,4.42,True,True,True,True,True,False,True,False,75.0,Silver
241569,3,100.0,0.0,0,0.0,63.82,66.67,33.33,,True,True,True,True,False,False,False,False,55.0,Retraining
241570,37,95.56,0.0,0,0.0,31.99,29.73,2.7,4.56,True,True,True,True,True,True,True,False,85.0,Gold
241571,55,98.36,1.64,0,0.0,36.6,50.91,7.27,4.71,True,True,True,True,True,False,True,True,90.0,Gold
241572,24,96.3,0.0,0,0.0,28.43,58.33,20.83,4.5,True,True,True,True,True,False,False,False,70.0,Silver
241573,40,90.63,1.56,0,0.0,35.39,30.0,0.0,4.64,True,True,True,True,True,True,True,False,85.0,Gold
241574,39,97.78,0.0,1,0.0,39.1,35.9,12.82,4.85,True,True,True,True,True,True,True,True,100.0,Gold
241575,9,100.0,0.0,0,0.0,41.78,33.33,22.22,5.0,True,True,True,True,True,True,False,True,95.0,Gold
241576,13,76.47,0.0,0,0.0,49.1,38.46,0.0,5.0,False,True,True,True,False,True,True,True,70.0,Silver
241577,46,90.74,1.85,0,0.0,39.56,32.61,13.04,4.71,True,True,True,True,True,True,True,True,100.0,Gold
241578,12,100.0,0.0,0,0.0,39.39,25.0,50.0,4.8,True,True,True,True,True,True,False,True,95.0,Gold
241579,17,95.65,0.0,0,0.0,46.47,35.29,11.76,4.77,True,True,True,True,False,True,True,True,85.0,Gold
241580,31,97.62,2.38,0,0.0,42.96,64.52,3.23,4.86,True,False,True,True,True,False,True,True,75.0,Silver
241581,25,93.55,0.0,0,0.0,35.8,40.0,0.0,4.6,True,True,True,True,True,True,True,False,85.0,Gold
241582,29,91.43,0.0,0,0.0,53.75,31.03,27.59,4.94,True,True,True,True,False,True,False,True,80.0,Silver
241583,136,99.32,0.0,0,0.0,16.65,33.09,3.68,4.69,True,True,True,True,True,True,True,False,85.0,Gold
241584,39,95.65,2.17,0,0.0,46.0,33.33,5.13,4.67,True,False,True,True,False,True,True,False,55.0,Retraining
241585,18,95.45,0.0,0,0.0,54.74,44.44,5.56,4.89,True,True,True,True,False,False,True,True,75.0,Silver
241586,27,91.18,2.94,0,0.0,48.01,37.04,25.93,4.91,True,False,True,True,False,True,False,True,65.0,Retraining
241587,26,96.67,3.33,0,0.0,42.71,30.77,7.69,4.78,True,False,True,True,True,True,True,True,85.0,Gold
241588,23,100.0,3.57,0,3.57,59.01,34.78,21.74,4.84,True,False,True,False,False,True,False,True,55.0,Retraining
241589,20,88.0,0.0,0,0.0,26.33,35.0,0.0,3.88,False,True,True,True,True,True,True,False,70.0,Silver
241590,45,91.07,0.0,0,0.0,41.01,42.22,20.0,4.58,True,True,True,True,True,False,False,False,70.0,Silver
241591,16,100.0,0.0,0,5.26,48.5,50.0,12.5,4.71,True,True,True,False,False,False,True,True,65.0,Retraining
241592,2,80.0,40.0,0,0.0,66.08,0.0,50.0,5.0,False,False,True,True,False,True,False,True,50.0,Retraining
241593,41,37.04,0.0,0,0.0,46.77,43.9,12.2,4.68,False,True,True,True,False,False,True,False,45.0,Retraining
241594,36,87.76,2.04,0,0.0,29.29,63.89,5.56,4.82,False,False,True,True,True,False,True,True,60.0,Retraining
241595,9,100.0,0.0,0,0.0,58.91,44.44,0.0,5.0,True,True,True,True,False,False,True,True,75.0,Silver
241596,21,100.0,0.0,0,0.0,19.71,33.33,4.76,5.0,True,True,True,True,True,True,True,True,100.0,Gold
241597,22,100.0,0.0,0,0.0,40.72,40.91,0.0,4.9,True,True,True,True,True,False,True,True,90.0,Gold
241598,13,100.0,0.0,0,0.0,51.31,7.69,23.08,5.0,True,True,True,True,False,True,False,True,80.0,Silver
241599,36,100.0,0.0,0,0.0,49.66,33.33,16.67,4.68,True,True,True,True,False,True,False,False,65.0,Retraining
241600,5,100.0,0.0,0,0.0,32.81,40.0,0.0,,True,True,True,True,True,True,True,False,85.0,Gold
241601,26,96.67,0.0,0,0.0,28.39,34.62,3.85,4.82,True,True,True,True,True,True,True,True,100.0,Gold
241602,32,88.0,0.0,0,0.0,51.88,56.25,3.13,4.79,False,True,True,True,False,False,True,True,60.0,Retraining
241603,25,100.0,2.94,0,2.94,40.92,48.0,0.0,4.59,True,False,True,False,True,False,True,False,50.0,Retraining
241604,27,96.88,6.25,0,0.0,48.76,48.15,14.81,4.93,True,False,True,True,False,False,True,True,60.0,Retraining
241605,129,93.04,0.0,0,0.68,21.52,48.84,6.98,4.69,True,True,True,True,True,False,True,False,75.0,Silver
241606,38,100.0,0.0,0,0.0,52.93,31.58,15.79,4.74,True,True,True,True,False,True,False,True,80.0,Silver
241607,31,95.0,2.5,0,0.0,40.01,32.26,12.9,4.95,True,False,True,True,True,True,True,True,85.0,Gold
241608,29,92.86,0.0,1,0.0,34.27,37.93,0.0,4.53,True,True,True,True,True,True,True,False,85.0,Gold
241609,9,57.89,5.26,0,0.0,38.7,55.56,22.22,5.0,False,False,True,True,True,False,False,True,55.0,Retraining
241610,40,89.58,2.08,0,0.0,35.62,42.5,5.0,4.88,False,False,True,True,True,False,True,True,60.0,Retraining
241611,36,97.5,0.0,0,0.0,19.53,66.67,8.33,3.87,True,True,True,True,True,False,True,False,75.0,Silver
241612,95,95.37,0.0,0,0.0,37.12,37.89,11.58,4.67,True,True,True,True,True,True,True,False,85.0,Gold
241613,45,90.74,0.0,0,0.0,44.33,44.44,2.22,4.52,True,True,True,True,True,False,True,False,75.0,Silver
241614,30,97.14,0.0,0,0.0,42.02,26.67,20.0,4.75,True,True,True,True,True,True,False,True,95.0,Gold
241615,50,98.36,0.0,0,1.67,33.61,40.0,10.0,4.84,True,True,True,False,True,True,True,True,90.0,Gold
241616,38,89.13,0.0,0,0.0,46.53,47.37,13.16,4.85,False,True,True,True,False,False,True,True,60.0,Retraining
241617,89,95.0,0.0,1,1.05,22.23,53.93,14.61,4.81,True,True,True,False,True,False,True,True,80.0,Silver
241618,8,88.89,0.0,0,0.0,48.52,37.5,0.0,5.0,False,True,True,True,False,True,True,True,70.0,Silver
241619,6,100.0,0.0,0,0.0,39.63,16.67,0.0,5.0,True,True,True,True,True,True,True,True,100.0,Gold
241620,2,100.0,0.0,0,0.0,73.33,0.0,50.0,,True,True,True,True,False,True,False,False,65.0,Retraining
241621,58,92.31,0.0,0,0.0,28.61,48.28,1.72,4.6,True,True,True,True,True,False,True,False,75.0,Silver
241622,2,100.0,0.0,0,0.0,65.32,50.0,0.0,5.0,True,True,True,True,False,False,True,True,75.0,Silver
241623,54,92.06,1.59,0,0.0,34.09,46.3,9.26,4.75,True,True,True,True,True,False,True,True,90.0,Gold
241624,3,100.0,25.0,0,0.0,41.31,0.0,0.0,5.0,True,False,True,True,True,True,True,True,85.0,Gold
241625,99,100.0,0.0,0,0.91,19.7,41.41,10.1,4.86,True,True,True,True,True,False,True,True,90.0,Gold
241626,4,100.0,11.11,0,0.0,38.93,50.0,25.0,5.0,True,False,True,True,True,False,False,True,70.0,Silver
241627,10,100.0,0.0,0,0.0,38.7,40.0,10.0,4.83,True,True,True,True,True,True,True,True,100.0,Gold
241628,58,100.0,0.0,0,0.0,12.92,27.59,0.0,4.72,True,True,True,True,True,True,True,True,100.0,Gold
241629,2,100.0,0.0,0,0.0,48.62,0.0,50.0,5.0,True,True,True,True,False,True,False,True,80.0,Silver
241630,130,96.6,0.0,0,0.0,22.23,42.31,9.23,4.83,True,True,True,True,True,False,True,True,90.0,Gold
241631,37,93.62,0.0,0,0.0,43.56,32.43,29.73,5.0,True,True,True,True,True,True,False,True,95.0,Gold
241632,2,100.0,0.0,0,0.0,38.45,0.0,0.0,5.0,True,True,True,True,True,True,True,True,100.0,Gold
241633,6,100.0,0.0,0,0.0,32.22,33.33,0.0,5.0,True,True,True,True,True,True,True,True,100.0,Gold
241634,22,71.05,5.26,0,0.0,28.66,31.82,4.55,4.4,False,False,True,True,True,True,True,False,55.0,Retraining
241635,50,85.25,0.0,0,0.0,38.54,52.0,2.0,4.84,False,True,True,True,True,False,True,True,75.0,Silver
241636,101,99.12,0.0,1,0.0,38.38,45.54,12.87,4.82,True,True,True,True,True,False,True,True,90.0,Gold
241637,7,100.0,0.0,0,0.0,32.73,42.86,0.0,4.4,True,True,True,True,True,False,True,False,75.0,Silver
241638,33,97.56,4.88,0,0.0,34.94,33.33,6.06,4.39,True,False,True,True,True,True,True,False,70.0,Silver
241639,17,90.0,0.0,0,0.0,33.33,52.94,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
241640,56,95.52,0.0,0,0.0,43.44,55.36,12.5,4.5,True,True,True,True,True,False,True,False,75.0,Silver
241641,102,94.92,0.0,1,0.0,36.74,41.18,10.78,4.85,True,True,True,True,True,False,True,True,90.0,Gold
241642,11,91.67,0.0,0,0.0,31.81,36.36,18.18,4.78,True,True,True,True,True,True,False,True,95.0,Gold
241643,103,92.86,1.59,0,0.85,40.25,38.83,2.91,4.81,True,True,True,True,True,True,True,True,100.0,Gold
241644,98,95.19,0.0,0,0.0,25.62,36.73,6.12,4.85,True,True,True,True,True,True,True,True,100.0,Gold
241645,50,95.0,0.0,0,0.0,25.81,38.0,14.0,4.51,True,True,True,True,True,True,True,False,85.0,Gold
241646,33,97.14,0.0,0,0.0,40.11,27.27,6.06,4.96,True,True,True,True,True,True,True,True,100.0,Gold
241647,58,97.06,0.0,0,0.0,48.31,41.38,8.62,4.74,True,True,True,True,False,False,True,True,75.0,Silver
241648,17,100.0,0.0,0,0.0,46.43,29.41,5.88,4.9,True,True,True,True,False,True,True,True,85.0,Gold
241649,9,100.0,0.0,0,0.0,60.18,44.44,0.0,5.0,True,True,True,True,False,False,True,True,75.0,Silver
241650,21,100.0,7.69,0,0.0,55.23,33.33,9.52,4.79,True,False,True,True,False,True,True,True,70.0,Silver
241651,2,66.67,0.0,0,0.0,84.72,50.0,0.0,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
241652,29,96.67,0.0,0,0.0,51.96,24.14,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
241653,51,98.18,0.0,0,0.0,21.02,50.98,1.96,4.69,True,True,True,True,True,False,True,False,75.0,Silver
241654,27,75.61,4.88,0,0.0,15.41,0.0,0.0,5.0,False,False,True,True,True,True,True,True,70.0,Silver
241655,113,92.86,0.0,0,0.0,22.1,40.71,2.65,4.72,True,True,True,True,True,False,True,True,90.0,Gold
241656,47,94.74,0.0,0,0.0,46.26,51.06,14.89,4.52,True,True,True,True,False,False,True,False,60.0,Retraining
241657,55,100.0,0.0,0,1.61,21.74,36.36,3.64,4.46,True,True,True,False,True,True,True,False,75.0,Silver
241658,18,100.0,0.0,0,0.0,43.86,27.78,38.89,4.83,True,True,True,True,True,True,False,True,95.0,Gold
241659,21,93.55,3.23,0,0.0,44.57,47.62,23.81,4.87,True,False,True,True,True,False,False,True,70.0,Silver
241660,25,96.55,0.0,0,0.0,42.63,60.0,4.0,4.25,True,True,True,True,True,False,True,False,75.0,Silver
241661,9,59.09,13.64,0,0.0,46.69,33.33,11.11,5.0,False,False,True,True,False,True,True,True,55.0,Retraining
241662,39,100.0,0.0,0,0.0,28.05,56.41,12.82,4.67,True,True,True,True,True,False,True,False,75.0,Silver
241663,23,96.0,0.0,0,0.0,32.33,78.26,0.0,4.89,True,True,True,True,True,False,True,True,90.0,Gold
241664,6,100.0,0.0,0,0.0,41.81,16.67,0.0,4.8,True,True,True,True,True,True,True,True,100.0,Gold
241665,26,81.58,0.0,0,3.23,46.56,26.92,0.0,4.73,False,True,True,False,False,True,True,True,60.0,Retraining
241666,14,100.0,0.0,0,0.0,71.5,42.86,21.43,5.0,True,True,True,True,False,False,False,True,70.0,Silver
241667,4,100.0,0.0,0,0.0,35.22,50.0,50.0,4.75,True,True,True,True,True,False,False,True,85.0,Gold
241668,18,100.0,0.0,0,0.0,22.03,61.11,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
241669,31,86.11,0.0,0,0.0,48.41,45.16,0.0,4.88,False,True,True,True,False,False,True,True,60.0,Retraining
241670,63,97.06,0.0,0,0.0,45.41,39.68,0.0,4.74,True,True,True,True,False,True,True,True,85.0,Gold
241671,3,100.0,0.0,0,0.0,63.26,66.67,33.33,5.0,True,True,True,True,False,False,False,True,70.0,Silver
241672,62,91.25,0.0,0,0.0,32.24,40.32,30.65,4.73,True,True,True,True,True,False,False,True,85.0,Gold
241673,9,48.0,4.0,0,0.0,53.62,33.33,0.0,5.0,False,False,True,True,False,True,True,True,55.0,Retraining
241674,2,100.0,33.33,0,0.0,31.5,100.0,0.0,5.0,True,False,True,True,True,False,True,True,75.0,Silver
241675,15,100.0,0.0,0,0.0,33.9,6.67,0.0,4.67,True,True,True,True,True,True,True,False,85.0,Gold
241676,8,75.0,0.0,0,0.0,43.53,50.0,0.0,5.0,False,True,True,True,True,False,True,True,75.0,Silver
241677,2,100.0,0.0,0,0.0,31.76,50.0,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
241678,32,94.44,0.0,0,0.0,45.04,50.0,28.13,4.92,True,True,True,True,False,False,False,True,70.0,Silver
241679,63,98.59,1.41,0,2.86,52.9,38.1,9.52,4.79,True,True,True,False,False,True,True,True,75.0,Silver
241680,89,98.98,0.0,1,0.0,40.03,43.82,4.49,4.73,True,True,True,True,True,False,True,True,90.0,Gold
241681,15,100.0,0.0,0,0.0,40.97,26.67,0.0,4.67,True,True,True,True,True,True,True,False,85.0,Gold
241682,12,100.0,0.0,0,0.0,38.27,41.67,8.33,4.75,True,True,True,True,True,False,True,True,90.0,Gold
241683,3,100.0,0.0,0,20.0,50.0,33.33,0.0,5.0,True,True,True,False,False,True,True,True,75.0,Silver
241684,20,50.0,2.27,0,0.0,52.07,25.0,0.0,4.75,False,False,True,True,False,True,True,True,55.0,Retraining
241685,29,90.63,0.0,0,0.0,41.68,44.83,13.79,4.86,True,True,True,True,True,False,True,True,90.0,Gold
241686,6,88.89,0.0,0,0.0,74.08,16.67,16.67,4.0,False,True,True,True,False,True,False,False,50.0,Retraining
241687,11,77.78,0.0,0,0.0,35.87,72.73,0.0,4.45,False,True,True,True,True,False,True,False,60.0,Retraining
241688,10,78.57,0.0,0,0.0,41.14,30.0,0.0,4.56,False,True,True,True,True,True,True,False,70.0,Silver
241689,6,100.0,0.0,0,0.0,49.81,16.67,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
241690,40,97.67,0.0,0,0.0,36.34,35.0,10.0,4.95,True,True,True,True,True,True,True,True,100.0,Gold
241691,6,32.0,0.0,0,0.0,60.11,50.0,33.33,4.33,False,True,True,True,False,False,False,False,40.0,Retraining
241692,22,78.79,0.0,0,0.0,51.87,9.09,4.55,4.8,False,True,True,True,False,True,True,True,70.0,Silver
241693,11,76.47,0.0,0,0.0,49.46,63.64,0.0,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
241694,24,84.85,0.0,0,0.0,45.75,29.17,16.67,4.8,False,True,True,True,False,True,False,True,65.0,Retraining
241695,32,90.7,2.33,0,0.0,27.71,65.63,0.0,4.7,True,False,True,True,True,False,True,True,75.0,Silver
241696,27,80.95,2.38,0,0.0,41.74,33.33,14.81,5.0,False,False,True,True,True,True,True,True,70.0,Silver
241697,24,100.0,0.0,0,0.0,41.58,41.67,0.0,4.83,True,True,True,True,True,False,True,True,90.0,Gold
241698,25,96.0,0.0,0,0.0,53.96,16.0,20.0,4.9,True,True,True,True,False,True,False,True,80.0,Silver
241699,123,96.53,0.0,0,0.72,24.64,39.02,8.13,4.75,True,True,True,True,True,True,True,True,100.0,Gold
241700,74,89.22,2.94,0,0.0,34.51,48.65,13.51,4.85,False,False,True,True,True,False,True,True,60.0,Retraining
241701,97,94.64,0.0,0,0.0,30.36,41.24,6.19,4.81,True,True,True,True,True,False,True,True,90.0,Gold
241702,35,94.87,0.0,0,0.0,38.61,28.57,8.57,4.87,True,True,True,True,True,True,True,True,100.0,Gold
241703,44,92.45,0.0,0,4.08,37.29,31.82,18.18,4.85,True,True,True,False,True,True,False,True,85.0,Gold
241704,9,90.0,0.0,0,0.0,27.11,77.78,11.11,4.33,True,True,True,True,True,False,True,False,75.0,Silver
241705,33,100.0,0.0,0,0.0,30.97,45.45,15.15,4.95,True,True,True,True,True,False,False,True,85.0,Gold
241706,27,100.0,0.0,0,0.0,43.16,55.56,33.33,4.71,True,True,True,True,True,False,False,True,85.0,Gold
241707,44,87.04,0.0,0,0.0,45.5,45.45,18.18,4.75,False,True,True,True,False,False,False,True,55.0,Retraining
241708,41,100.0,0.0,0,0.0,41.63,29.27,12.2,4.76,True,True,True,True,True,True,True,True,100.0,Gold
241709,51,94.74,0.0,0,0.0,36.9,52.94,5.88,4.75,True,True,True,True,True,False,True,True,90.0,Gold
241710,46,57.95,0.0,1,1.96,54.13,15.22,13.04,4.25,False,True,True,False,False,True,True,False,45.0,Retraining
241711,28,96.88,0.0,0,0.0,47.85,32.14,3.57,4.86,True,True,True,True,False,True,True,True,85.0,Gold
241712,76,100.0,0.0,0,0.0,39.71,26.32,7.89,4.89,True,True,True,True,True,True,True,True,100.0,Gold
241713,45,81.67,0.0,0,0.0,48.11,40.0,20.0,4.9,False,True,True,True,False,True,False,True,65.0,Retraining
241714,101,99.07,0.0,0,1.89,26.07,60.4,6.93,4.68,True,True,True,False,True,False,True,False,65.0,Retraining
241715,59,100.0,3.28,0,0.0,23.69,59.32,1.69,4.74,True,False,True,True,True,False,True,True,75.0,Silver
241716,79,88.24,1.96,1,0.0,45.07,44.3,27.85,4.33,False,True,True,True,False,False,False,False,40.0,Retraining
241717,58,98.31,0.0,0,0.0,19.45,50.0,1.72,4.52,True,True,True,True,True,False,True,False,75.0,Silver
241718,35,73.58,1.89,0,0.0,43.89,48.57,2.86,4.56,False,True,True,True,True,False,True,False,60.0,Retraining
241719,104,92.74,0.81,0,0.87,41.54,32.69,8.65,4.7,True,True,True,True,True,True,True,True,100.0,Gold
241720,20,88.46,0.0,0,0.0,44.73,40.0,10.0,4.82,False,True,True,True,True,True,True,True,85.0,Gold
241721,40,100.0,0.0,0,0.0,17.05,40.0,0.0,4.83,True,True,True,True,True,True,True,True,100.0,Gold
241722,5,100.0,0.0,0,0.0,57.93,80.0,60.0,5.0,True,True,True,True,False,False,False,True,70.0,Silver
241723,52,94.92,0.0,0,1.79,41.67,38.46,9.62,4.73,True,True,True,False,True,True,True,True,90.0,Gold
241724,37,88.37,0.0,0,0.0,46.16,32.43,16.22,4.68,False,True,True,True,False,True,False,False,50.0,Retraining
241725,66,95.77,0.0,0,0.0,29.29,43.94,0.0,4.83,True,True,True,True,True,False,True,True,90.0,Gold
241726,21,71.05,2.63,0,3.7,34.6,52.38,4.76,4.73,False,False,True,False,True,False,True,True,50.0,Retraining
241727,13,88.24,0.0,0,0.0,45.87,30.77,23.08,4.88,False,True,True,True,False,True,False,True,65.0,Retraining
241728,59,100.0,0.0,0,1.54,21.61,54.24,5.08,4.8,True,True,True,False,True,False,True,True,80.0,Silver
241729,94,100.0,0.98,0,0.0,23.97,43.62,1.06,4.72,True,True,True,True,True,False,True,True,90.0,Gold
241730,20,95.65,0.0,0,0.0,66.49,55.0,25.0,4.73,True,True,True,True,False,False,False,True,70.0,Silver
241731,67,95.83,2.08,0,0.0,32.45,52.24,7.46,4.84,True,False,True,True,True,False,True,True,75.0,Silver
241732,2,75.0,25.0,0,0.0,26.88,100.0,0.0,5.0,False,False,True,True,True,False,True,True,60.0,Retraining
241733,9,100.0,0.0,0,0.0,55.64,44.44,11.11,5.0,True,True,True,True,False,False,True,True,75.0,Silver
241734,49,100.0,0.0,0,0.0,40.7,42.86,2.04,4.83,True,True,True,True,True,False,True,True,90.0,Gold
241735,24,93.1,3.45,0,0.0,23.08,62.5,4.17,4.54,True,False,True,True,True,False,True,False,60.0,Retraining
241736,77,94.19,2.33,0,0.0,28.6,49.35,3.9,4.79,True,False,True,True,True,False,True,True,75.0,Silver
241737,27,96.43,0.0,0,0.0,41.81,44.44,11.11,4.68,True,True,True,True,True,False,True,False,75.0,Silver
241738,28,89.19,0.0,0,0.0,53.56,32.14,7.14,4.72,False,True,True,True,False,True,True,True,70.0,Silver
241739,32,100.0,0.0,0,0.0,57.22,43.75,37.5,4.45,True,True,True,True,False,False,False,False,55.0,Retraining
241740,85,97.87,0.0,0,0.0,21.3,43.53,8.24,4.86,True,True,True,True,True,False,True,True,90.0,Gold
241741,32,70.69,5.17,0,0.0,47.93,46.88,9.38,4.5,False,False,True,True,False,False,True,False,30.0,Retraining
241742,20,90.91,0.0,0,0.0,59.75,40.0,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
241743,9,100.0,0.0,0,0.0,39.56,55.56,11.11,4.67,True,True,True,True,True,False,True,False,75.0,Silver
241744,49,92.06,0.0,0,0.0,33.04,42.86,6.12,4.72,True,True,True,True,True,False,True,True,90.0,Gold
241745,19,100.0,0.0,0,0.0,28.57,31.58,5.26,5.0,True,True,True,True,True,True,True,True,100.0,Gold
241746,2,100.0,0.0,0,0.0,70.44,100.0,50.0,4.5,True,True,True,True,False,False,False,False,55.0,Retraining
241747,36,86.0,2.0,0,0.0,26.31,69.44,8.33,4.91,False,True,True,True,True,False,True,True,75.0,Silver
241748,5,35.29,0.0,0,0.0,67.0,40.0,20.0,4.0,False,True,True,True,False,True,False,False,50.0,Retraining
241749,2,100.0,50.0,0,0.0,128.42,0.0,50.0,5.0,True,False,True,True,False,True,False,True,65.0,Retraining
241750,20,86.96,0.0,0,0.0,55.01,20.0,10.0,4.86,False,True,True,True,False,True,True,True,70.0,Silver
241751,97,97.27,0.0,1,0.0,17.74,56.7,2.06,4.65,True,True,True,True,True,False,True,False,75.0,Silver
241752,18,64.71,2.94,0,0.0,49.54,55.56,0.0,4.42,False,False,True,True,False,False,True,False,30.0,Retraining
241753,83,94.06,1.98,0,0.0,42.46,42.17,21.69,4.65,True,True,True,True,True,False,False,False,70.0,Silver
241754,58,97.01,1.49,0,1.54,44.32,31.03,12.07,4.82,True,True,True,False,True,True,True,True,90.0,Gold
241755,66,97.47,0.0,0,0.0,35.33,39.39,3.03,4.91,True,True,True,True,True,True,True,True,100.0,Gold
241756,53,96.83,1.59,0,0.0,64.19,24.53,15.09,4.72,True,True,True,True,False,True,False,True,80.0,Silver
241757,10,64.71,0.0,0,0.0,38.11,0.0,0.0,4.5,False,True,True,True,True,True,True,False,70.0,Silver
241758,51,100.0,0.0,0,0.0,46.38,31.37,11.76,4.81,True,True,True,True,False,True,True,True,85.0,Gold
241759,30,91.67,0.0,0,0.0,35.45,53.33,6.67,4.87,True,True,True,True,True,False,True,True,90.0,Gold
241760,22,100.0,0.0,0,0.0,53.72,40.91,18.18,4.57,True,True,True,True,False,False,False,False,55.0,Retraining
241761,3,100.0,0.0,0,0.0,40.51,66.67,33.33,4.0,True,True,True,True,True,False,False,False,70.0,Silver
241762,78,100.0,0.0,0,0.0,22.77,47.44,11.54,4.95,True,True,True,True,True,False,True,True,90.0,Gold
241763,33,97.5,5.0,0,0.0,23.7,36.36,12.12,4.52,True,False,True,True,True,True,True,False,70.0,Silver
241764,20,100.0,4.76,0,0.0,25.01,40.0,0.0,4.89,True,False,True,True,True,True,True,True,85.0,Gold
241765,146,98.05,0.0,1,0.0,21.1,49.32,10.27,4.6,True,True,True,True,True,False,True,False,75.0,Silver
241766,97,98.13,0.0,0,0.0,21.85,39.18,0.0,4.83,True,True,True,True,True,True,True,True,100.0,Gold
241767,49,88.06,1.49,0,0.0,61.15,46.94,14.29,4.7,False,True,True,True,False,False,True,True,60.0,Retraining
241768,85,99.06,2.83,0,0.0,23.37,51.76,16.47,4.79,True,False,True,True,True,False,False,True,70.0,Silver
241769,10,100.0,0.0,0,0.0,55.24,40.0,0.0,4.83,True,True,True,True,False,True,True,True,85.0,Gold
241770,12,100.0,0.0,0,0.0,50.13,41.67,0.0,5.0,True,True,True,True,False,False,True,True,75.0,Silver
241771,26,73.81,4.76,0,0.0,21.64,57.69,7.69,4.92,False,False,True,True,True,False,True,True,60.0,Retraining
241772,10,77.27,9.09,0,0.0,73.78,70.0,30.0,4.2,False,False,True,True,False,False,False,False,25.0,Retraining
241773,56,96.61,0.0,0,0.0,38.99,39.29,7.14,4.68,True,True,True,True,True,True,True,False,85.0,Gold
241774,40,82.35,0.0,0,0.0,44.13,52.5,2.5,4.91,False,True,True,True,True,False,True,True,75.0,Silver
241775,61,91.03,1.28,0,0.0,39.63,36.07,1.64,4.53,True,True,True,True,True,True,True,False,85.0,Gold
241776,60,97.01,0.0,0,0.0,45.31,38.33,1.67,4.49,True,True,True,True,False,True,True,False,70.0,Silver
241777,58,93.94,0.0,0,0.0,40.55,37.93,10.34,4.88,True,True,True,True,True,True,True,True,100.0,Gold
