Partner ID,Week Start,Active_Days,Consistency Bonus,Month
355403,2019-04-15,6,10,2019-04
355403,2019-04-22,7,10,2019-04
355403,2019-04-29,2,0,2019-04
357725,2019-01-21,2,0,2019-01
357725,2019-01-28,5,10,2019-01
357725,2019-02-04,5,10,2019-02
357725,2019-02-11,3,0,2019-02
357725,2019-02-18,3,0,2019-02
357725,2019-02-25,3,0,2019-02
357725,2019-03-04,4,0,2019-03
357725,2019-03-11,4,0,2019-03
357725,2019-03-18,3,0,2019-03
357725,2019-03-25,3,0,2019-03
357725,2019-04-01,4,0,2019-04
357725,2019-04-08,4,0,2019-04
357725,2019-04-15,5,10,2019-04
357725,2019-04-22,3,0,2019-04
358184,2018-12-31,1,0,2018-12
358366,2019-04-08,5,10,2019-04
358366,2019-04-15,2,0,2019-04
358594,2018-12-31,6,10,2018-12
358594,2019-01-07,4,0,2019-01
358594,2019-01-14,4,0,2019-01
358594,2019-01-21,7,10,2019-01
358594,2019-01-28,4,0,2019-01
358594,2019-02-04,3,0,2019-02
358594,2019-02-11,7,10,2019-02
358594,2019-02-18,6,10,2019-02
358594,2019-02-25,7,10,2019-02
358594,2019-03-04,7,10,2019-03
358594,2019-03-11,3,0,2019-03
358594,2019-03-18,2,0,2019-03
358594,2019-03-25,7,10,2019-03
358594,2019-04-01,6,10,2019-04
358594,2019-04-08,7,10,2019-04
358594,2019-04-15,6,10,2019-04
358659,2019-01-07,2,0,2019-01
358659,2019-01-14,1,0,2019-01
358659,2019-02-04,1,0,2019-02
358659,2019-02-11,2,0,2019-02
358659,2019-02-25,4,0,2019-02
358659,2019-03-04,6,10,2019-03
358659,2019-03-11,7,10,2019-03
358659,2019-03-18,2,0,2019-03
358659,2019-03-25,5,10,2019-03
358659,2019-04-01,6,10,2019-04
358659,2019-04-08,6,10,2019-04
358659,2019-04-15,7,10,2019-04
358659,2019-04-22,7,10,2019-04
358659,2019-04-29,2,0,2019-04
358708,2019-01-07,4,0,2019-01
358708,2019-01-14,1,0,2019-01
358708,2019-03-11,5,10,2019-03
358708,2019-03-18,3,0,2019-03
358708,2019-03-25,7,10,2019-03
358708,2019-04-01,6,10,2019-04
358708,2019-04-08,6,10,2019-04
358708,2019-04-15,3,0,2019-04
358708,2019-04-22,1,0,2019-04
358740,2019-02-25,1,0,2019-02
358740,2019-03-04,5,10,2019-03
358740,2019-03-11,6,10,2019-03
358740,2019-03-18,1,0,2019-03
358740,2019-03-25,2,0,2019-03
419515,2019-01-14,6,10,2019-01
419515,2019-01-21,6,10,2019-01
419515,2019-01-28,5,10,2019-01
419515,2019-02-04,6,10,2019-02
419515,2019-02-11,5,10,2019-02
419515,2019-02-18,5,10,2019-02
419515,2019-02-25,6,10,2019-02
419515,2019-03-04,6,10,2019-03
419515,2019-03-11,6,10,2019-03
419515,2019-03-18,2,0,2019-03
419515,2019-03-25,6,10,2019-03
419515,2019-04-01,3,0,2019-04
419568,2018-12-31,6,10,2018-12
419568,2019-01-07,6,10,2019-01
419568,2019-01-14,7,10,2019-01
419568,2019-01-21,6,10,2019-01
419568,2019-01-28,7,10,2019-01
419568,2019-02-04,6,10,2019-02
419568,2019-02-11,7,10,2019-02
419568,2019-02-18,7,10,2019-02
419568,2019-02-25,6,10,2019-02
419568,2019-03-04,6,10,2019-03
419568,2019-03-11,6,10,2019-03
419568,2019-03-18,6,10,2019-03
419568,2019-03-25,1,0,2019-03
425022,2019-01-07,1,0,2019-01
425022,2019-02-25,1,0,2019-02
425022,2019-03-04,3,0,2019-03
425100,2019-01-07,2,0,2019-01
425100,2019-01-14,6,10,2019-01
425100,2019-01-21,4,0,2019-01
425100,2019-01-28,7,10,2019-01
425100,2019-02-04,6,10,2019-02
425100,2019-02-11,6,10,2019-02
425100,2019-02-25,6,10,2019-02
425100,2019-03-04,6,10,2019-03
425100,2019-03-11,6,10,2019-03
425100,2019-03-18,7,10,2019-03
425100,2019-03-25,3,0,2019-03
425100,2019-04-08,5,10,2019-04
425100,2019-04-15,5,10,2019-04
425100,2019-04-22,3,0,2019-04
425100,2019-04-29,1,0,2019-04
425691,2018-12-31,2,0,2018-12
425691,2019-01-14,1,0,2019-01
425691,2019-01-21,6,10,2019-01
425691,2019-01-28,5,10,2019-01
425691,2019-02-04,5,10,2019-02
425691,2019-02-11,7,10,2019-02
425691,2019-02-18,7,10,2019-02
425691,2019-02-25,2,0,2019-02
425905,2018-12-31,1,0,2018-12
425905,2019-02-04,1,0,2019-02
425905,2019-02-11,2,0,2019-02
425905,2019-02-18,7,10,2019-02
425905,2019-02-25,4,0,2019-02
425905,2019-03-04,2,0,2019-03
425905,2019-03-11,5,10,2019-03
425905,2019-03-18,5,10,2019-03
425905,2019-04-08,2,0,2019-04
425905,2019-04-29,1,0,2019-04
426292,2018-12-31,5,10,2018-12
426292,2019-01-07,5,10,2019-01
426292,2019-01-28,4,0,2019-01
426292,2019-02-04,5,10,2019-02
426292,2019-02-11,2,0,2019-02
426292,2019-02-18,4,0,2019-02
426292,2019-02-25,4,0,2019-02
426292,2019-03-04,7,10,2019-03
426292,2019-03-11,6,10,2019-03
426292,2019-03-18,6,10,2019-03
426292,2019-03-25,7,10,2019-03
426292,2019-04-01,6,10,2019-04
426292,2019-04-08,1,0,2019-04
460584,2018-12-31,5,10,2018-12
460584,2019-01-07,3,0,2019-01
460584,2019-01-14,7,10,2019-01
460584,2019-01-21,6,10,2019-01
460584,2019-01-28,7,10,2019-01
460584,2019-02-04,7,10,2019-02
460584,2019-02-11,6,10,2019-02
460584,2019-02-18,6,10,2019-02
460584,2019-02-25,7,10,2019-02
460584,2019-03-04,7,10,2019-03
460584,2019-03-11,7,10,2019-03
460584,2019-03-18,5,10,2019-03
460584,2019-03-25,7,10,2019-03
460584,2019-04-01,4,0,2019-04
460584,2019-04-08,3,0,2019-04
460584,2019-04-15,6,10,2019-04
460584,2019-04-22,2,0,2019-04
460584,2019-04-29,2,0,2019-04
468035,2019-01-07,2,0,2019-01
468035,2019-01-14,7,10,2019-01
468035,2019-01-21,7,10,2019-01
468035,2019-01-28,7,10,2019-01
468035,2019-02-04,6,10,2019-02
468035,2019-02-11,6,10,2019-02
468035,2019-02-18,5,10,2019-02
468035,2019-02-25,5,10,2019-02
468035,2019-03-04,6,10,2019-03
468035,2019-03-11,5,10,2019-03
468035,2019-03-18,6,10,2019-03
468035,2019-03-25,2,0,2019-03
498459,2018-12-31,1,0,2018-12
498459,2019-01-07,5,10,2019-01
498459,2019-01-14,3,0,2019-01
498616,2018-12-31,6,10,2018-12
498616,2019-01-07,1,0,2019-01
500323,2018-12-31,5,10,2018-12
500323,2019-01-07,7,10,2019-01
500323,2019-01-14,6,10,2019-01
500323,2019-02-25,4,0,2019-02
500323,2019-03-04,7,10,2019-03
500323,2019-03-11,7,10,2019-03
500323,2019-03-18,2,0,2019-03
500323,2019-03-25,7,10,2019-03
500323,2019-04-01,7,10,2019-04
500323,2019-04-08,7,10,2019-04
500323,2019-04-15,7,10,2019-04
500323,2019-04-22,7,10,2019-04
500323,2019-04-29,2,0,2019-04
513872,2018-12-31,6,10,2018-12
513872,2019-01-07,7,10,2019-01
513872,2019-01-14,6,10,2019-01
513872,2019-01-21,6,10,2019-01
513872,2019-02-25,4,0,2019-02
513872,2019-03-04,6,10,2019-03
513872,2019-03-11,6,10,2019-03
513872,2019-03-18,4,0,2019-03
513872,2019-03-25,6,10,2019-03
513872,2019-04-01,4,0,2019-04
513872,2019-04-08,6,10,2019-04
513872,2019-04-15,6,10,2019-04
513872,2019-04-22,4,0,2019-04
513872,2019-04-29,2,0,2019-04
514250,2018-12-31,6,10,2018-12
514250,2019-01-07,7,10,2019-01
514250,2019-01-14,7,10,2019-01
514250,2019-01-21,7,10,2019-01
514250,2019-01-28,7,10,2019-01
514250,2019-02-04,7,10,2019-02
514250,2019-02-11,5,10,2019-02
514250,2019-02-18,6,10,2019-02
514250,2019-02-25,7,10,2019-02
514250,2019-03-04,7,10,2019-03
514250,2019-03-11,5,10,2019-03
514250,2019-03-18,6,10,2019-03
514250,2019-03-25,7,10,2019-03
514250,2019-04-01,5,10,2019-04
514250,2019-04-22,4,0,2019-04
514250,2019-04-29,2,0,2019-04
514780,2019-01-28,3,0,2019-01
514780,2019-02-04,6,10,2019-02
514780,2019-02-11,7,10,2019-02
514780,2019-02-18,6,10,2019-02
514780,2019-02-25,5,10,2019-02
514780,2019-03-04,5,10,2019-03
514780,2019-03-11,6,10,2019-03
514780,2019-03-18,1,0,2019-03
514780,2019-04-08,2,0,2019-04
514780,2019-04-15,4,0,2019-04
514780,2019-04-22,3,0,2019-04
514964,2019-01-07,1,0,2019-01
514964,2019-01-14,1,0,2019-01
514964,2019-01-28,1,0,2019-01
514964,2019-02-11,2,0,2019-02
514964,2019-02-18,7,10,2019-02
514964,2019-02-25,4,0,2019-02
514964,2019-03-04,3,0,2019-03
514964,2019-03-11,5,10,2019-03
514964,2019-04-22,5,10,2019-04
514964,2019-04-29,2,0,2019-04
515970,2018-12-31,4,0,2018-12
515970,2019-01-07,6,10,2019-01
515970,2019-01-14,4,0,2019-01
515970,2019-01-21,6,10,2019-01
515970,2019-01-28,5,10,2019-01
515970,2019-02-04,6,10,2019-02
515970,2019-02-11,4,0,2019-02
515970,2019-02-18,4,0,2019-02
515970,2019-02-25,6,10,2019-02
515970,2019-03-04,5,10,2019-03
515970,2019-03-11,2,0,2019-03
515970,2019-03-25,6,10,2019-03
515970,2019-04-01,5,10,2019-04
515970,2019-04-08,7,10,2019-04
515970,2019-04-15,7,10,2019-04
515970,2019-04-22,5,10,2019-04
515970,2019-04-29,1,0,2019-04
516026,2019-01-14,3,0,2019-01
516026,2019-01-28,2,0,2019-01
516026,2019-02-04,1,0,2019-02
516237,2019-03-11,1,0,2019-03
516237,2019-03-18,2,0,2019-03
516237,2019-03-25,7,10,2019-03
516237,2019-04-01,3,0,2019-04
521537,2018-12-31,5,10,2018-12
521537,2019-01-07,6,10,2019-01
521537,2019-01-14,7,10,2019-01
521537,2019-01-21,7,10,2019-01
521537,2019-01-28,7,10,2019-01
521537,2019-02-04,7,10,2019-02
521537,2019-02-11,7,10,2019-02
521537,2019-02-18,7,10,2019-02
521537,2019-02-25,7,10,2019-02
521537,2019-03-04,7,10,2019-03
521537,2019-03-11,7,10,2019-03
521537,2019-03-18,3,0,2019-03
521537,2019-03-25,1,0,2019-03
521761,2018-12-31,6,10,2018-12
521761,2019-01-07,7,10,2019-01
521761,2019-01-14,7,10,2019-01
521761,2019-01-21,7,10,2019-01
521761,2019-01-28,7,10,2019-01
521761,2019-02-04,4,0,2019-02
522567,2018-12-31,2,0,2018-12
522567,2019-01-14,6,10,2019-01
522567,2019-01-28,5,10,2019-01
522567,2019-02-04,6,10,2019-02
522567,2019-02-11,4,0,2019-02
522567,2019-02-18,2,0,2019-02
522755,2019-03-04,2,0,2019-03
522755,2019-03-11,3,0,2019-03
522755,2019-03-18,2,0,2019-03
522949,2018-12-31,2,0,2018-12
522949,2019-01-21,1,0,2019-01
523499,2018-12-31,4,0,2018-12
523499,2019-01-07,7,10,2019-01
523499,2019-01-14,6,10,2019-01
523499,2019-01-21,4,0,2019-01
523499,2019-01-28,5,10,2019-01
523499,2019-02-04,5,10,2019-02
523499,2019-02-11,7,10,2019-02
523499,2019-02-18,7,10,2019-02
523499,2019-02-25,6,10,2019-02
523499,2019-03-04,3,0,2019-03
523499,2019-03-11,3,0,2019-03
523499,2019-03-18,6,10,2019-03
523499,2019-03-25,6,10,2019-03
523499,2019-04-01,7,10,2019-04
523499,2019-04-08,4,0,2019-04
523499,2019-04-22,6,10,2019-04
523499,2019-04-29,2,0,2019-04
523525,2019-01-07,4,0,2019-01
523525,2019-01-14,6,10,2019-01
523525,2019-01-21,6,10,2019-01
523525,2019-01-28,6,10,2019-01
523525,2019-02-04,4,0,2019-02
523525,2019-02-11,4,0,2019-02
523525,2019-02-18,5,10,2019-02
523525,2019-02-25,5,10,2019-02
523525,2019-03-04,2,0,2019-03
523525,2019-03-11,4,0,2019-03
523525,2019-03-18,3,0,2019-03
523525,2019-03-25,6,10,2019-03
523525,2019-04-01,6,10,2019-04
523525,2019-04-08,5,10,2019-04
523525,2019-04-15,6,10,2019-04
523525,2019-04-22,5,10,2019-04
523525,2019-04-29,1,0,2019-04
523635,2019-02-11,2,0,2019-02
523635,2019-02-18,1,0,2019-02
523677,2019-01-07,2,0,2019-01
523677,2019-01-14,5,10,2019-01
523677,2019-01-21,6,10,2019-01
523677,2019-01-28,3,0,2019-01
523677,2019-02-04,5,10,2019-02
523677,2019-02-11,5,10,2019-02
523677,2019-02-18,2,0,2019-02
523677,2019-02-25,4,0,2019-02
523677,2019-03-04,4,0,2019-03
523677,2019-03-11,2,0,2019-03
562301,2018-12-31,5,10,2018-12
562301,2019-01-07,5,10,2019-01
562301,2019-01-14,5,10,2019-01
562301,2019-01-21,3,0,2019-01
562301,2019-01-28,7,10,2019-01
562301,2019-02-04,6,10,2019-02
562301,2019-02-11,5,10,2019-02
562301,2019-02-18,2,0,2019-02
562301,2019-03-25,1,0,2019-03
562301,2019-04-01,6,10,2019-04
562301,2019-04-08,6,10,2019-04
562301,2019-04-15,6,10,2019-04
562301,2019-04-22,5,10,2019-04
562301,2019-04-29,1,0,2019-04
583958,2019-01-28,3,0,2019-01
583958,2019-02-04,7,10,2019-02
583958,2019-02-11,7,10,2019-02
583958,2019-02-18,7,10,2019-02
583958,2019-02-25,7,10,2019-02
583958,2019-03-04,7,10,2019-03
583958,2019-03-11,7,10,2019-03
583958,2019-03-18,2,0,2019-03
583958,2019-03-25,3,0,2019-03
583958,2019-04-01,7,10,2019-04
583958,2019-04-08,7,10,2019-04
583958,2019-04-15,7,10,2019-04
583958,2019-04-22,7,10,2019-04
583958,2019-04-29,2,0,2019-04
584947,2019-02-18,1,0,2019-02
585118,2018-12-31,4,0,2018-12
585118,2019-01-07,4,0,2019-01
585118,2019-01-14,4,0,2019-01
585118,2019-01-21,3,0,2019-01
585118,2019-01-28,4,0,2019-01
585118,2019-02-04,5,10,2019-02
585118,2019-02-11,2,0,2019-02
585118,2019-02-18,4,0,2019-02
585118,2019-02-25,4,0,2019-02
585118,2019-03-04,4,0,2019-03
585118,2019-03-11,4,0,2019-03
585118,2019-03-18,2,0,2019-03
585118,2019-03-25,3,0,2019-03
585118,2019-04-01,2,0,2019-04
585118,2019-04-08,4,0,2019-04
585118,2019-04-15,2,0,2019-04
585118,2019-04-22,5,10,2019-04
585118,2019-04-29,2,0,2019-04
585275,2018-12-31,6,10,2018-12
585275,2019-01-07,7,10,2019-01
585275,2019-01-14,7,10,2019-01
585275,2019-01-21,7,10,2019-01
585275,2019-01-28,7,10,2019-01
585275,2019-02-04,7,10,2019-02
585275,2019-02-11,7,10,2019-02
585275,2019-02-18,7,10,2019-02
585275,2019-02-25,7,10,2019-02
585275,2019-03-04,6,10,2019-03
585275,2019-03-18,4,0,2019-03
585275,2019-03-25,7,10,2019-03
585275,2019-04-01,7,10,2019-04
585275,2019-04-08,7,10,2019-04
585275,2019-04-15,7,10,2019-04
585275,2019-04-22,7,10,2019-04
585275,2019-04-29,2,0,2019-04
591487,2018-12-31,4,0,2018-12
591487,2019-01-07,7,10,2019-01
591487,2019-01-14,7,10,2019-01
591487,2019-01-21,6,10,2019-01
591487,2019-01-28,3,0,2019-01
591487,2019-02-04,2,0,2019-02
591487,2019-02-11,5,10,2019-02
591487,2019-02-18,4,0,2019-02
591487,2019-02-25,7,10,2019-02
591487,2019-03-04,7,10,2019-03
591487,2019-03-11,4,0,2019-03
591487,2019-03-18,1,0,2019-03
591487,2019-04-01,4,0,2019-04
591487,2019-04-08,4,0,2019-04
592007,2018-12-31,5,10,2018-12
592007,2019-01-07,7,10,2019-01
592007,2019-01-14,7,10,2019-01
592007,2019-01-21,6,10,2019-01
592007,2019-01-28,7,10,2019-01
592007,2019-02-04,6,10,2019-02
592007,2019-02-11,7,10,2019-02
592007,2019-02-18,7,10,2019-02
592007,2019-02-25,7,10,2019-02
592007,2019-03-04,5,10,2019-03
592007,2019-03-11,7,10,2019-03
592007,2019-03-18,6,10,2019-03
592007,2019-03-25,7,10,2019-03
592007,2019-04-01,7,10,2019-04
592007,2019-04-08,7,10,2019-04
592007,2019-04-22,6,10,2019-04
592007,2019-04-29,2,0,2019-04
592196,2018-12-31,1,0,2018-12
592196,2019-01-07,6,10,2019-01
592196,2019-01-14,7,10,2019-01
592196,2019-01-21,5,10,2019-01
593319,2018-12-31,4,0,2018-12
593319,2019-01-07,4,0,2019-01
593319,2019-01-14,2,0,2019-01
593319,2019-01-21,3,0,2019-01
593319,2019-01-28,6,10,2019-01
593319,2019-02-04,2,0,2019-02
593319,2019-02-11,3,0,2019-02
593319,2019-02-18,6,10,2019-02
593319,2019-03-18,1,0,2019-03
593319,2019-03-25,6,10,2019-03
593319,2019-04-01,6,10,2019-04
593319,2019-04-08,5,10,2019-04
593319,2019-04-15,7,10,2019-04
593319,2019-04-22,4,0,2019-04
593319,2019-04-29,1,0,2019-04
606545,2018-12-31,4,0,2018-12
606545,2019-01-07,5,10,2019-01
606545,2019-01-28,4,0,2019-01
606545,2019-02-04,6,10,2019-02
606545,2019-02-11,3,0,2019-02
606545,2019-02-18,1,0,2019-02
606545,2019-03-04,4,0,2019-03
606545,2019-03-11,5,10,2019-03
606545,2019-03-18,3,0,2019-03
606545,2019-03-25,6,10,2019-03
606545,2019-04-01,5,10,2019-04
606545,2019-04-08,2,0,2019-04
606545,2019-04-22,1,0,2019-04
606607,2018-12-31,3,0,2018-12
606607,2019-01-07,7,10,2019-01
606607,2019-01-14,3,0,2019-01
606607,2019-01-28,4,0,2019-01
606607,2019-02-04,7,10,2019-02
606607,2019-02-11,4,0,2019-02
606607,2019-02-18,6,10,2019-02
606607,2019-02-25,6,10,2019-02
606607,2019-03-04,6,10,2019-03
606607,2019-03-11,7,10,2019-03
606607,2019-03-18,5,10,2019-03
606607,2019-03-25,1,0,2019-03
606607,2019-04-08,5,10,2019-04
606607,2019-04-15,6,10,2019-04
606607,2019-04-22,5,10,2019-04
606607,2019-04-29,2,0,2019-04
612184,2018-12-31,4,0,2018-12
612184,2019-01-07,5,10,2019-01
612184,2019-01-14,7,10,2019-01
612184,2019-01-21,5,10,2019-01
612184,2019-01-28,7,10,2019-01
612184,2019-02-04,7,10,2019-02
612184,2019-02-11,6,10,2019-02
612184,2019-02-18,2,0,2019-02
612184,2019-02-25,6,10,2019-02
612184,2019-03-04,7,10,2019-03
612184,2019-03-11,7,10,2019-03
612184,2019-03-18,5,10,2019-03
612184,2019-03-25,1,0,2019-03
612448,2018-12-31,5,10,2018-12
612448,2019-01-07,4,0,2019-01
612448,2019-01-14,4,0,2019-01
612448,2019-01-21,1,0,2019-01
612524,2019-03-11,2,0,2019-03
612524,2019-03-18,3,0,2019-03
612524,2019-03-25,5,10,2019-03
612524,2019-04-01,1,0,2019-04
612595,2018-12-31,3,0,2018-12
612595,2019-01-07,3,0,2019-01
612595,2019-01-14,6,10,2019-01
612595,2019-01-21,6,10,2019-01
612595,2019-01-28,6,10,2019-01
612595,2019-02-04,7,10,2019-02
612595,2019-02-11,7,10,2019-02
612595,2019-02-18,7,10,2019-02
612595,2019-02-25,7,10,2019-02
612595,2019-03-04,5,10,2019-03
612595,2019-03-11,6,10,2019-03
612595,2019-03-18,1,0,2019-03
612595,2019-03-25,3,0,2019-03
612595,2019-04-01,7,10,2019-04
612595,2019-04-08,7,10,2019-04
612595,2019-04-15,5,10,2019-04
612595,2019-04-22,5,10,2019-04
612595,2019-04-29,2,0,2019-04
613118,2018-12-31,6,10,2018-12
613118,2019-02-04,7,10,2019-02
613118,2019-02-11,6,10,2019-02
613118,2019-02-18,6,10,2019-02
613118,2019-02-25,7,10,2019-02
613118,2019-03-04,7,10,2019-03
613118,2019-03-11,7,10,2019-03
613118,2019-03-18,7,10,2019-03
613118,2019-03-25,7,10,2019-03
613118,2019-04-01,3,0,2019-04
613118,2019-04-08,7,10,2019-04
613118,2019-04-15,5,10,2019-04
613118,2019-04-22,6,10,2019-04
613118,2019-04-29,2,0,2019-04
613457,2018-12-31,2,0,2018-12
613457,2019-01-14,5,10,2019-01
613457,2019-01-21,5,10,2019-01
613457,2019-01-28,6,10,2019-01
613457,2019-02-04,7,10,2019-02
613457,2019-02-11,6,10,2019-02
613457,2019-02-18,4,0,2019-02
613457,2019-02-25,5,10,2019-02
613457,2019-03-18,3,0,2019-03
613457,2019-03-25,2,0,2019-03
613457,2019-04-01,6,10,2019-04
613457,2019-04-08,5,10,2019-04
613457,2019-04-15,4,0,2019-04
613457,2019-04-22,3,0,2019-04
613457,2019-04-29,2,0,2019-04
619665,2018-12-31,4,0,2018-12
619665,2019-01-07,7,10,2019-01
619665,2019-01-14,7,10,2019-01
619665,2019-01-21,7,10,2019-01
619665,2019-01-28,7,10,2019-01
619665,2019-02-04,6,10,2019-02
619665,2019-02-11,7,10,2019-02
619665,2019-02-18,7,10,2019-02
619665,2019-02-25,7,10,2019-02
619665,2019-03-04,6,10,2019-03
619665,2019-03-11,6,10,2019-03
619665,2019-03-18,5,10,2019-03
619665,2019-03-25,7,10,2019-03
619665,2019-04-01,6,10,2019-04
619665,2019-04-08,7,10,2019-04
619665,2019-04-15,7,10,2019-04
619665,2019-04-22,6,10,2019-04
619665,2019-04-29,1,0,2019-04
620146,2019-01-21,3,0,2019-01
620146,2019-01-28,4,0,2019-01
626218,2018-12-31,5,10,2018-12
626218,2019-01-07,7,10,2019-01
626218,2019-01-14,7,10,2019-01
626254,2019-01-21,2,0,2019-01
626254,2019-01-28,4,0,2019-01
626254,2019-02-04,6,10,2019-02
626254,2019-02-11,6,10,2019-02
626254,2019-02-18,3,0,2019-02
626254,2019-02-25,7,10,2019-02
626254,2019-03-04,3,0,2019-03
626254,2019-03-11,7,10,2019-03
626254,2019-03-18,3,0,2019-03
626254,2019-03-25,2,0,2019-03
626254,2019-04-01,4,0,2019-04
626254,2019-04-08,2,0,2019-04
626254,2019-04-22,4,0,2019-04
626254,2019-04-29,1,0,2019-04
626468,2018-12-31,4,0,2018-12
626468,2019-01-07,6,10,2019-01
626468,2019-01-14,6,10,2019-01
626468,2019-01-21,5,10,2019-01
626468,2019-01-28,6,10,2019-01
626468,2019-02-04,6,10,2019-02
626468,2019-02-11,5,10,2019-02
626468,2019-02-18,6,10,2019-02
626468,2019-02-25,5,10,2019-02
626468,2019-03-04,5,10,2019-03
626468,2019-03-11,3,0,2019-03
626519,2018-12-31,5,10,2018-12
626519,2019-01-07,5,10,2019-01
626519,2019-01-14,4,0,2019-01
626519,2019-01-28,1,0,2019-01
626519,2019-02-04,6,10,2019-02
626519,2019-02-11,5,10,2019-02
626519,2019-02-18,6,10,2019-02
626519,2019-02-25,5,10,2019-02
626519,2019-03-04,7,10,2019-03
626519,2019-03-11,7,10,2019-03
626519,2019-03-18,1,0,2019-03
631098,2019-02-04,2,0,2019-02
631098,2019-04-08,1,0,2019-04
631098,2019-04-15,4,0,2019-04
631098,2019-04-22,5,10,2019-04
631291,2018-12-31,4,0,2018-12
631291,2019-01-07,5,10,2019-01
631291,2019-03-04,5,10,2019-03
631291,2019-03-11,7,10,2019-03
631291,2019-03-18,5,10,2019-03
631291,2019-03-25,6,10,2019-03
631291,2019-04-01,2,0,2019-04
631291,2019-04-29,1,0,2019-04
636432,2019-01-28,4,0,2019-01
636432,2019-02-04,7,10,2019-02
636432,2019-02-11,5,10,2019-02
636432,2019-02-18,6,10,2019-02
636432,2019-02-25,3,0,2019-02
636432,2019-03-04,7,10,2019-03
636432,2019-03-11,6,10,2019-03
636432,2019-03-18,2,0,2019-03
636432,2019-03-25,1,0,2019-03
637430,2019-01-14,1,0,2019-01
637430,2019-01-21,4,0,2019-01
637430,2019-01-28,6,10,2019-01
637430,2019-02-04,5,10,2019-02
637430,2019-02-11,6,10,2019-02
637430,2019-02-18,4,0,2019-02
637430,2019-02-25,3,0,2019-02
637430,2019-03-04,2,0,2019-03
637430,2019-03-11,7,10,2019-03
637430,2019-03-18,5,10,2019-03
637430,2019-03-25,6,10,2019-03
637430,2019-04-01,3,0,2019-04
637430,2019-04-08,7,10,2019-04
637430,2019-04-15,5,10,2019-04
637430,2019-04-22,7,10,2019-04
637430,2019-04-29,2,0,2019-04
649401,2019-04-22,6,10,2019-04
649401,2019-04-29,2,0,2019-04
649438,2018-12-31,6,10,2018-12
649438,2019-01-07,7,10,2019-01
649438,2019-01-14,7,10,2019-01
649438,2019-01-21,6,10,2019-01
649438,2019-01-28,7,10,2019-01
649438,2019-02-04,4,0,2019-02
650024,2018-12-31,1,0,2018-12
650024,2019-01-07,6,10,2019-01
650024,2019-01-14,6,10,2019-01
650024,2019-01-21,1,0,2019-01
650024,2019-01-28,6,10,2019-01
650024,2019-02-04,5,10,2019-02
650024,2019-02-11,4,0,2019-02
650024,2019-02-18,7,10,2019-02
650024,2019-02-25,6,10,2019-02
650024,2019-03-04,5,10,2019-03
650024,2019-03-11,5,10,2019-03
650024,2019-03-18,3,0,2019-03
650024,2019-03-25,6,10,2019-03
650024,2019-04-01,6,10,2019-04
650024,2019-04-08,3,0,2019-04
650024,2019-04-22,5,10,2019-04
656582,2018-12-31,2,0,2018-12
656582,2019-01-07,3,0,2019-01
656582,2019-01-28,3,0,2019-01
656582,2019-02-04,6,10,2019-02
656582,2019-02-11,4,0,2019-02
656582,2019-02-18,1,0,2019-02
656635,2019-01-14,6,10,2019-01
656635,2019-01-21,6,10,2019-01
656635,2019-01-28,5,10,2019-01
656635,2019-02-04,4,0,2019-02
656635,2019-02-11,3,0,2019-02
656635,2019-02-18,5,10,2019-02
656635,2019-02-25,6,10,2019-02
656635,2019-03-04,4,0,2019-03
656635,2019-03-11,4,0,2019-03
656635,2019-03-18,4,0,2019-03
656635,2019-03-25,7,10,2019-03
656635,2019-04-01,5,10,2019-04
656635,2019-04-08,5,10,2019-04
656635,2019-04-15,6,10,2019-04
656635,2019-04-22,6,10,2019-04
656635,2019-04-29,1,0,2019-04
657425,2018-12-31,4,0,2018-12
657425,2019-01-07,5,10,2019-01
657425,2019-01-14,7,10,2019-01
657425,2019-01-21,4,0,2019-01
657425,2019-01-28,3,0,2019-01
657425,2019-02-04,3,0,2019-02
657425,2019-02-11,4,0,2019-02
657425,2019-02-18,5,10,2019-02
657425,2019-02-25,6,10,2019-02
657425,2019-03-04,4,0,2019-03
657425,2019-03-11,3,0,2019-03
658003,2018-12-31,5,10,2018-12
658003,2019-01-07,4,0,2019-01
658003,2019-01-14,5,10,2019-01
658003,2019-01-21,6,10,2019-01
658003,2019-01-28,7,10,2019-01
658003,2019-02-04,7,10,2019-02
658003,2019-02-11,7,10,2019-02
658003,2019-02-18,7,10,2019-02
658003,2019-02-25,7,10,2019-02
658003,2019-03-04,7,10,2019-03
658003,2019-03-11,5,10,2019-03
658003,2019-03-18,4,0,2019-03
658003,2019-03-25,4,0,2019-03
658003,2019-04-01,6,10,2019-04
658003,2019-04-08,7,10,2019-04
658003,2019-04-15,7,10,2019-04
658003,2019-04-22,7,10,2019-04
658003,2019-04-29,2,0,2019-04
658181,2018-12-31,6,10,2018-12
658181,2019-01-07,4,0,2019-01
658181,2019-04-29,2,0,2019-04
672671,2019-01-07,1,0,2019-01
672671,2019-01-14,6,10,2019-01
672671,2019-01-21,4,0,2019-01
672671,2019-01-28,5,10,2019-01
672671,2019-02-04,6,10,2019-02
672671,2019-02-11,7,10,2019-02
672671,2019-02-18,7,10,2019-02
672671,2019-02-25,6,10,2019-02
672671,2019-03-04,2,0,2019-03
672671,2019-03-11,5,10,2019-03
672671,2019-03-18,1,0,2019-03
672671,2019-03-25,6,10,2019-03
672671,2019-04-01,7,10,2019-04
